course_id,Año,Cantidad,course_title
global-sustainable-development,2020,491,"The Sustainable Development Goals – A global, transdisciplinary vision for the future"
globalenergyandclimatepolicy,2017,10,Global Energy and Climate Policy
globalenergyandclimatepolicy,2018,15,Global Energy and Climate Policy
globalenergyandclimatepolicy,2019,20,Global Energy and Climate Policy
globalenergyandclimatepolicy,2020,58,Global Energy and Climate Policy
golang-getting-started,2018,38,Getting Started with Go
golang-getting-started,2019,98,Getting Started with Go
golang-getting-started,2020,178,Getting Started with Go
golang-webservices-1,2017,1,Разработка веб-сервисов на Go - основы языка
golang-webservices-1,2018,37,Разработка веб-сервисов на Go - основы языка
golang-webservices-1,2019,32,Разработка веб-сервисов на Go - основы языка
golang-webservices-1,2020,24,Разработка веб-сервисов на Go - основы языка
google-cbrs-cpi-training,2019,14,Become a CBRS Certified Professional Installer by Google
google-cbrs-cpi-training,2020,19,Become a CBRS Certified Professional Installer by Google
google-cloud-java-spring,2019,71,Building Scalable Java Microservices with Spring Boot and Spring Cloud
google-cloud-java-spring,2020,122,Building Scalable Java Microservices with Spring Boot and Spring Cloud
google-cloud-product-fundamentals,2020,92,Google Cloud Product Fundamentals
google-kubernetes-engine,2017,7,Getting Started with Google Kubernetes Engine
google-kubernetes-engine,2018,269,Getting Started with Google Kubernetes Engine
google-kubernetes-engine,2019,213,Getting Started with Google Kubernetes Engine
google-kubernetes-engine,2020,150,Getting Started with Google Kubernetes Engine
google-machine-learning,2018,360,How Google does Machine Learning
google-machine-learning,2019,329,How Google does Machine Learning
google-machine-learning,2020,274,How Google does Machine Learning
grammar-punctuation,2015,405,Grammar and Punctuation
grammar-punctuation,2016,750,Grammar and Punctuation
grammar-punctuation,2017,394,Grammar and Punctuation
grammar-punctuation,2018,338,Grammar and Punctuation
grammar-punctuation,2019,458,Grammar and Punctuation
grammar-punctuation,2020,2171,Grammar and Punctuation
gte-sustainable-cities,2016,95,Greening the Economy: Sustainable Cities
gte-sustainable-cities,2017,79,Greening the Economy: Sustainable Cities
gte-sustainable-cities,2018,81,Greening the Economy: Sustainable Cities
gte-sustainable-cities,2019,108,Greening the Economy: Sustainable Cities
gte-sustainable-cities,2020,234,Greening the Economy: Sustainable Cities
guitar,2015,144,Guitar for Beginners
guitar,2016,140,Guitar for Beginners
guitar,2017,49,Guitar for Beginners
guitar,2018,34,Guitar for Beginners
guitar,2019,41,Guitar for Beginners
guitar,2020,126,Guitar for Beginners
healing-with-the-arts,2017,20,Healing with the Arts
healing-with-the-arts,2018,24,Healing with the Arts
healing-with-the-arts,2019,21,Healing with the Arts
healing-with-the-arts,2020,161,Healing with the Arts
health-behavior-change,2020,27,Health Behavior Change: From Evidence to Action
healthcarejobs,2016,5,Career 911: Your Future Job in Medicine and Healthcare
healthcarejobs,2017,1,Career 911: Your Future Job in Medicine and Healthcare
healthcarejobs,2019,2,Career 911: Your Future Job in Medicine and Healthcare
healthcarejobs,2020,3,Career 911: Your Future Job in Medicine and Healthcare
high-stakes-leadership,2020,27,High Stakes Leadership: Leading in Times of Crisis
horse-care,2015,1,The Horse Course: Introduction to Basic Care and Management
horse-care,2016,71,The Horse Course: Introduction to Basic Care and Management
horse-care,2017,54,The Horse Course: Introduction to Basic Care and Management
horse-care,2018,33,The Horse Course: Introduction to Basic Care and Management
horse-care,2019,33,The Horse Course: Introduction to Basic Care and Management
horse-care,2020,78,The Horse Course: Introduction to Basic Care and Management
how-things-work,2015,67,How Things Work: An Introduction to Physics
how-things-work,2016,68,How Things Work: An Introduction to Physics
how-things-work,2017,50,How Things Work: An Introduction to Physics
how-things-work,2018,37,How Things Work: An Introduction to Physics
how-things-work,2019,35,How Things Work: An Introduction to Physics
how-things-work,2020,363,How Things Work: An Introduction to Physics
html,2015,86,Introduction to HTML5
html,2016,181,Introduction to HTML5
html,2017,113,Introduction to HTML5
html,2018,97,Introduction to HTML5
html,2019,100,Introduction to HTML5
html,2020,674,Introduction to HTML5
html-css-javascript-for-web-developers,2016,894,"HTML, CSS, and Javascript for Web Developers"
html-css-javascript-for-web-developers,2017,418,"HTML, CSS, and Javascript for Web Developers"
html-css-javascript-for-web-developers,2018,224,"HTML, CSS, and Javascript for Web Developers"
html-css-javascript-for-web-developers,2019,268,"HTML, CSS, and Javascript for Web Developers"
html-css-javascript-for-web-developers,2020,1382,"HTML, CSS, and Javascript for Web Developers"
human-language,2016,79,Miracles of Human Language: An Introduction to Linguistics
human-language,2017,107,Miracles of Human Language: An Introduction to Linguistics
human-language,2018,69,Miracles of Human Language: An Introduction to Linguistics
human-language,2019,74,Miracles of Human Language: An Introduction to Linguistics
human-language,2020,154,Miracles of Human Language: An Introduction to Linguistics
human-needs,2017,13,The Arts and Science of Relationships: Understanding Human Needs
human-needs,2018,17,The Arts and Science of Relationships: Understanding Human Needs
human-needs,2019,24,The Arts and Science of Relationships: Understanding Human Needs
human-needs,2020,229,The Arts and Science of Relationships: Understanding Human Needs
humanrights,2016,10,Human Rights for Open Societies
humanrights,2017,18,Human Rights for Open Societies
humanrights,2018,7,Human Rights for Open Societies
humanrights,2019,10,Human Rights for Open Societies
humanrights,2020,28,Human Rights for Open Societies
ibm-customer-engagement-specialist,2018,5,IBM Customer Engagement Specialist Professional Certificate
ibm-customer-engagement-specialist,2019,70,IBM Customer Engagement Specialist Professional Certificate
ibm-customer-engagement-specialist,2020,105,IBM Customer Engagement Specialist Professional Certificate
ibm-penetration-testing-incident-response-forensics,2020,85,"Penetration Testing, Incident Response and Forensics"
iiot-google-cloud-platform,2019,48,Industrial IoT on Google Cloud Platform
iiot-google-cloud-platform,2020,537,Industrial IoT on Google Cloud Platform
immunologyfundamentalsimmunitybcells,2019,37,Fundamentals of Immunology: Innate Immunity and B-Cell Function
immunologyfundamentalsimmunitybcells,2020,166,Fundamentals of Immunology: Innate Immunity and B-Cell Function
indigenous-canada,2017,127,Indigenous Canada
indigenous-canada,2018,124,Indigenous Canada
indigenous-canada,2019,157,Indigenous Canada
indigenous-canada,2020,1052,Indigenous Canada
industrial-biotech,2017,11,Industrial Biotechnology
industrial-biotech,2018,26,Industrial Biotechnology
industrial-biotech,2019,27,Industrial Biotechnology
industrial-biotech,2020,295,Industrial Biotechnology
information-security-data,2017,64,Information Security: Context and Introduction
information-security-data,2018,48,Information Security: Context and Introduction
information-security-data,2019,65,Information Security: Context and Introduction
information-security-data,2020,167,Information Security: Context and Introduction
information-systems-audit,2020,227,"Information Systems Auditing, Controls and Assurance"
infrastructure-investing,2016,28,Financing and Investing in Infrastructure
infrastructure-investing,2017,88,Financing and Investing in Infrastructure
infrastructure-investing,2018,58,Financing and Investing in Infrastructure
infrastructure-investing,2019,73,Financing and Investing in Infrastructure
infrastructure-investing,2020,109,Financing and Investing in Infrastructure
initiating-planning,2017,18,Engineering Project Management: Initiating and Planning
initiating-planning,2018,42,Engineering Project Management: Initiating and Planning
initiating-planning,2019,68,Engineering Project Management: Initiating and Planning
initiating-planning,2020,343,Engineering Project Management: Initiating and Planning
innovation-management,2016,20,Innovation Management
innovation-management,2017,54,Innovation Management
innovation-management,2018,42,Innovation Management
innovation-management,2019,44,Innovation Management
innovation-management,2020,156,Innovation Management
innovation-through-design,2018,7,"Innovation Through Design: Think, Make, Break, Repeat"
innovation-through-design,2019,13,"Innovation Through Design: Think, Make, Break, Repeat"
innovation-through-design,2020,75,"Innovation Through Design: Think, Make, Break, Repeat"
instructional-design-foundations-applications,2019,25,Instructional Design Foundations and Applications
instructional-design-foundations-applications,2020,68,Instructional Design Foundations and Applications
intercultural,2017,10,Intercultural Management
intercultural,2018,17,Intercultural Management
intercultural,2019,11,Intercultural Management
intercultural,2020,25,Intercultural Management
international-criminal-law,2015,55,Introduction to International Criminal Law
international-criminal-law,2016,55,Introduction to International Criminal Law
international-criminal-law,2017,66,Introduction to International Criminal Law
international-criminal-law,2018,41,Introduction to International Criminal Law
international-criminal-law,2019,54,Introduction to International Criminal Law
international-criminal-law,2020,331,Introduction to International Criminal Law
international-humanitarian-law,2018,16,International Humanitarian Law in Theory and Practice
international-humanitarian-law,2019,74,International Humanitarian Law in Theory and Practice
international-humanitarian-law,2020,101,International Humanitarian Law in Theory and Practice
international-law-in-action,2016,64,International Law in Action: A Guide to the International Courts and Tribunals in The Hague
international-law-in-action,2017,52,International Law in Action: A Guide to the International Courts and Tribunals in The Hague
international-law-in-action,2018,24,International Law in Action: A Guide to the International Courts and Tribunals in The Hague
international-law-in-action,2019,16,International Law in Action: A Guide to the International Courts and Tribunals in The Hague
international-law-in-action,2020,21,International Law in Action: A Guide to the International Courts and Tribunals in The Hague
international-migrations,2018,8,International migrations: a global issue
international-migrations,2019,13,International migrations: a global issue
international-migrations,2020,39,International migrations: a global issue
international-organizations-management,2018,16,International Organizations Management
international-organizations-management,2019,74,International Organizations Management
international-organizations-management,2020,192,International Organizations Management
international-relations-theory,2018,15,Understanding International Relations Theory
international-relations-theory,2019,26,Understanding International Relations Theory
international-relations-theory,2020,65,Understanding International Relations Theory
international-security-management,2020,79,International Security Management
international-taxation,2015,8,Rethinking International Tax Law
international-taxation,2016,51,Rethinking International Tax Law
international-taxation,2017,48,Rethinking International Tax Law
international-taxation,2018,14,Rethinking International Tax Law
international-taxation,2019,31,Rethinking International Tax Law
international-taxation,2020,61,Rethinking International Tax Law
intro-accounting-data-analytics-visual,2019,2,Introduction to Accounting Data Analytics and Visualization
intro-accounting-data-analytics-visual,2020,41,Introduction to Accounting Data Analytics and Visualization
intro-business-analytics,2018,1,Introduction to Business Analytics: Communicating with Data
intro-business-analytics,2019,17,Introduction to Business Analytics: Communicating with Data
intro-business-analytics,2020,85,Introduction to Business Analytics: Communicating with Data
intro-chemistry,2016,7,Introduction to Chemistry:  Reactions and Ratios
intro-chemistry,2017,30,Introduction to Chemistry:  Reactions and Ratios
intro-chemistry,2018,18,Introduction to Chemistry:  Reactions and Ratios
intro-chemistry,2019,22,Introduction to Chemistry:  Reactions and Ratios
intro-chemistry,2020,101,Introduction to Chemistry:  Reactions and Ratios
intro-common-law,2018,5,Introduction to English Common Law
intro-common-law,2019,55,Introduction to English Common Law
intro-common-law,2020,195,Introduction to English Common Law
intro-data-science-programacion-estadistica-r,2016,205,Introducción a Data Science: Programación Estadística con R
intro-data-science-programacion-estadistica-r,2017,473,Introducción a Data Science: Programación Estadística con R
intro-data-science-programacion-estadistica-r,2018,326,Introducción a Data Science: Programación Estadística con R
intro-data-science-programacion-estadistica-r,2019,474,Introducción a Data Science: Programación Estadística con R
intro-data-science-programacion-estadistica-r,2020,915,Introducción a Data Science: Programación Estadística con R
intro-economic-theories,2017,1,Introduction to Economic Theories
intro-economic-theories,2018,11,Introduction to Economic Theories
intro-economic-theories,2019,5,Introduction to Economic Theories
intro-economic-theories,2020,27,Introduction to Economic Theories
intro-programming,2015,113,Code Yourself! An Introduction to Programming
intro-programming,2016,45,Code Yourself! An Introduction to Programming
intro-programming,2017,88,Code Yourself! An Introduction to Programming
intro-programming,2018,37,Code Yourself! An Introduction to Programming
intro-programming,2019,19,Code Yourself! An Introduction to Programming
intro-programming,2020,370,Code Yourself! An Introduction to Programming
intro-self-driving-cars,2019,105,Introduction to Self-Driving Cars
intro-self-driving-cars,2020,227,Introduction to Self-Driving Cars
intro-sql,2017,29,Introduction to Structured Query Language (SQL)
intro-sql,2018,166,Introduction to Structured Query Language (SQL)
intro-sql,2019,145,Introduction to Structured Query Language (SQL)
intro-sql,2020,373,Introduction to Structured Query Language (SQL)
intro-to-healthcare,2020,6,Introduction to Healthcare
introancientegypt,2016,64,Introduction to Ancient Egypt and Its Civilization
introancientegypt,2017,123,Introduction to Ancient Egypt and Its Civilization
introancientegypt,2018,58,Introduction to Ancient Egypt and Its Civilization
introancientegypt,2019,80,Introduction to Ancient Egypt and Its Civilization
introancientegypt,2020,233,Introduction to Ancient Egypt and Its Civilization
introclassicalmusic,2015,6,Introduction to Classical Music
introclassicalmusic,2016,162,Introduction to Classical Music
introclassicalmusic,2017,98,Introduction to Classical Music
introclassicalmusic,2018,86,Introduction to Classical Music
introclassicalmusic,2019,98,Introduction to Classical Music
introclassicalmusic,2020,342,Introduction to Classical Music
introcss,2015,88,Introduction to CSS3
introcss,2016,308,Introduction to CSS3
introcss,2017,141,Introduction to CSS3
introcss,2018,119,Introduction to CSS3
introcss,2019,150,Introduction to CSS3
introcss,2020,709,Introduction to CSS3
introduction-blockchain-technologies,2019,112,Introduction to Blockchain Technologies
introduction-blockchain-technologies,2020,190,Introduction to Blockchain Technologies
introduction-cybersecurity-cyber-attacks,2019,75,Introduction to Cybersecurity Tools & Cyber Attacks
introduction-cybersecurity-cyber-attacks,2020,1131,Introduction to Cybersecurity Tools & Cyber Attacks
introduction-embedded-systems,2017,22,Introduction to Embedded Systems Software and Development Environments
introduction-embedded-systems,2018,22,Introduction to Embedded Systems Software and Development Environments
introduction-embedded-systems,2019,31,Introduction to Embedded Systems Software and Development Environments
introduction-embedded-systems,2020,34,Introduction to Embedded Systems Software and Development Environments
introduction-g-suite,2019,106,Introduction to G Suite
introduction-g-suite,2020,241,Introduction to G Suite
introduction-genomics,2016,84,Introduction to Genomic Technologies
introduction-genomics,2017,89,Introduction to Genomic Technologies
introduction-genomics,2018,66,Introduction to Genomic Technologies
introduction-genomics,2019,51,Introduction to Genomic Technologies
introduction-genomics,2020,185,Introduction to Genomic Technologies
introduction-git-github,2020,687,Introduction to Git and GitHub
introduction-intellectual-property,2019,19,Introduction to Intellectual Property
introduction-intellectual-property,2020,62,Introduction to Intellectual Property
introduction-portfolio-construction-python,2019,27,Introduction to Portfolio Construction and Analysis with Python
introduction-portfolio-construction-python,2020,168,Introduction to Portfolio Construction and Analysis with Python
introduction-programming-unity,2018,78,Introduction to C# Programming and Unity
introduction-programming-unity,2019,76,Introduction to C# Programming and Unity
introduction-programming-unity,2020,243,Introduction to C# Programming and Unity
introduction-psych,2016,38,Introduction to Psychology
introduction-psych,2017,350,Introduction to Psychology
introduction-psych,2018,219,Introduction to Psychology
introduction-psych,2019,184,Introduction to Psychology
introduction-psych,2020,391,Introduction to Psychology
introduction-psychology,2018,17,Introduction to Psychology
introduction-psychology,2019,482,Introduction to Psychology
introduction-psychology,2020,2516,Introduction to Psychology
introduction-statistics-data-analysis-public-health,2019,52,Introduction to Statistics & Data Analysis in Public Health
introduction-statistics-data-analysis-public-health,2020,105,Introduction to Statistics & Data Analysis in Public Health
introduction-tensorflow,2019,974,"Introduction to TensorFlow for Artificial Intelligence, Machine Learning, and Deep Learning"
introduction-tensorflow,2020,1622,"Introduction to TensorFlow for Artificial Intelligence, Machine Learning, and Deep Learning"
introduction-to-ai,2019,272,Introduction to Artificial Intelligence (AI)
introduction-to-ai,2020,1026,Introduction to Artificial Intelligence (AI)
introduction-to-calculus,2018,1,Introduction to Calculus
introduction-to-calculus,2019,78,Introduction to Calculus
introduction-to-calculus,2020,472,Introduction to Calculus
introduction-to-cloud,2020,83,Introduction to Cloud Computing
introduction-to-computer-programming,2018,8,Introduction to Computer Programming
introduction-to-computer-programming,2019,51,Introduction to Computer Programming
introduction-to-computer-programming,2020,79,Introduction to Computer Programming
introduction-to-computers-and-office-productivity-software,2020,35,Introduction to Computers and Office Productivity Software
introduction-to-data-analytics,2020,18,Introduction to Data Analytics
introduction-to-software-product-management,2015,105,Introduction to Software Product Management
introduction-to-software-product-management,2016,184,Introduction to Software Product Management
introduction-to-software-product-management,2017,170,Introduction to Software Product Management
introduction-to-software-product-management,2018,133,Introduction to Software Product Management
introduction-to-software-product-management,2019,165,Introduction to Software Product Management
introduction-to-software-product-management,2020,320,Introduction to Software Product Management
introduction-trading-machine-learning-gcp,2019,18,"Introduction to Trading, Machine Learning & GCP"
introduction-trading-machine-learning-gcp,2020,120,"Introduction to Trading, Machine Learning & GCP"
introtoux-principles-and-processes,2018,3,Introduction to User Experience Principles and Processes
introtoux-principles-and-processes,2019,71,Introduction to User Experience Principles and Processes
introtoux-principles-and-processes,2020,117,Introduction to User Experience Principles and Processes
investment-management,2016,29,Investment Management in an Evolving and Volatile World by HEC Paris and AXA Investment Managers
investment-management,2017,25,Investment Management in an Evolving and Volatile World by HEC Paris and AXA Investment Managers
investment-management,2018,15,Investment Management in an Evolving and Volatile World by HEC Paris and AXA Investment Managers
investment-management,2019,23,Investment Management in an Evolving and Volatile World by HEC Paris and AXA Investment Managers
investment-management,2020,35,Investment Management in an Evolving and Volatile World by HEC Paris and AXA Investment Managers
it-security,2018,242,IT Security: Defense against the digital dark arts
it-security,2019,377,IT Security: Defense against the digital dark arts
it-security,2020,827,IT Security: Defense against the digital dark arts
japanese-1,2020,36,Japanese for beginners 1
java-programming,2015,53,Java Programming: Solving Problems with Software
java-programming,2016,112,Java Programming: Solving Problems with Software
java-programming,2017,136,Java Programming: Solving Problems with Software
java-programming,2018,136,Java Programming: Solving Problems with Software
java-programming,2019,150,Java Programming: Solving Problems with Software
java-programming,2020,535,Java Programming: Solving Problems with Software
journalism,2016,106,English for Journalism
journalism,2017,159,English for Journalism
journalism,2018,73,English for Journalism
journalism,2019,57,English for Journalism
journalism,2020,209,English for Journalism
kotlin-for-java-developers,2018,34,Kotlin for Java Developers
kotlin-for-java-developers,2019,137,Kotlin for Java Developers
kotlin-for-java-developers,2020,150,Kotlin for Java Developers
law-student,2015,6,A Law Student's Toolkit
law-student,2016,63,A Law Student's Toolkit
law-student,2017,57,A Law Student's Toolkit
law-student,2018,25,A Law Student's Toolkit
law-student,2019,34,A Law Student's Toolkit
law-student,2020,106,A Law Student's Toolkit
leadership-21st-century,2015,18,Leadership in 21st Century Organizations
leadership-21st-century,2016,33,Leadership in 21st Century Organizations
leadership-21st-century,2017,26,Leadership in 21st Century Organizations
leadership-21st-century,2018,12,Leadership in 21st Century Organizations
leadership-21st-century,2019,19,Leadership in 21st Century Organizations
leadership-21st-century,2020,128,Leadership in 21st Century Organizations
leading-for-equity-diversity-inclusion,2017,5,"Leading for Equity, Diversity and Inclusion in Higher Education"
leading-for-equity-diversity-inclusion,2018,5,"Leading for Equity, Diversity and Inclusion in Higher Education"
leading-for-equity-diversity-inclusion,2019,4,"Leading for Equity, Diversity and Inclusion in Higher Education"
leading-for-equity-diversity-inclusion,2020,24,"Leading for Equity, Diversity and Inclusion in Higher Education"
learn-chinese,2015,279,Chinese for Beginners
learn-chinese,2016,291,Chinese for Beginners
learn-chinese,2017,311,Chinese for Beginners
learn-chinese,2018,205,Chinese for Beginners
learn-chinese,2019,225,Chinese for Beginners
learn-chinese,2020,2238,Chinese for Beginners
learn-korean,2016,278,First Step Korean
learn-korean,2017,649,First Step Korean
learn-korean,2018,371,First Step Korean
learn-korean,2019,388,First Step Korean
learn-korean,2020,4307,First Step Korean
learn-speak-korean1,2016,50,Learn to Speak Korean 1
learn-speak-korean1,2017,188,Learn to Speak Korean 1
learn-speak-korean1,2018,100,Learn to Speak Korean 1
learn-speak-korean1,2019,117,Learn to Speak Korean 1
learn-speak-korean1,2020,740,Learn to Speak Korean 1
learn-to-program,2016,50,Learn to Program: The Fundamentals
learn-to-program,2017,400,Learn to Program: The Fundamentals
learn-to-program,2018,244,Learn to Program: The Fundamentals
learn-to-program,2019,226,Learn to Program: The Fundamentals
learn-to-program,2020,427,Learn to Program: The Fundamentals
learning-how-to-learn,2015,1675,Learning How to Learn: Powerful mental tools to help you master tough subjects
learning-how-to-learn,2016,2050,Learning How to Learn: Powerful mental tools to help you master tough subjects
learning-how-to-learn,2017,2018,Learning How to Learn: Powerful mental tools to help you master tough subjects
learning-how-to-learn,2018,1164,Learning How to Learn: Powerful mental tools to help you master tough subjects
learning-how-to-learn,2019,1415,Learning How to Learn: Powerful mental tools to help you master tough subjects
learning-how-to-learn,2020,3549,Learning How to Learn: Powerful mental tools to help you master tough subjects
legal-tech-startups,2017,2,Legal Tech & Startups
legal-tech-startups,2018,5,Legal Tech & Startups
legal-tech-startups,2019,12,Legal Tech & Startups
legal-tech-startups,2020,25,Legal Tech & Startups
legaltech,2020,125,El Abogado del Futuro: Legaltech y la Transformación Digital del Derecho
linear-algebra-machine-learning,2018,319,Mathematics for Machine Learning: Linear Algebra
linear-algebra-machine-learning,2019,473,Mathematics for Machine Learning: Linear Algebra
linear-algebra-machine-learning,2020,851,Mathematics for Machine Learning: Linear Algebra
love-social-justice,2017,4,Love as a Force for Social Justice
love-social-justice,2018,24,Love as a Force for Social Justice
love-social-justice,2019,6,Love as a Force for Social Justice
love-social-justice,2020,39,Love as a Force for Social Justice
machine-learning,2015,574,Machine Learning
machine-learning,2016,1221,Machine Learning
machine-learning,2017,2860,Machine Learning
machine-learning,2018,2236,Machine Learning
machine-learning,2019,2542,Machine Learning
machine-learning,2020,3244,Machine Learning
machine-learning-business-professionals,2019,63,Machine Learning for Business Professionals
machine-learning-business-professionals,2020,811,Machine Learning for Business Professionals
machine-learning-duke,2018,6,Introduction to Machine Learning
machine-learning-duke,2019,30,Introduction to Machine Learning
machine-learning-duke,2020,179,Introduction to Machine Learning
machine-learning-projects,2017,1125,Structuring Machine Learning Projects
machine-learning-projects,2018,1334,Structuring Machine Learning Projects
machine-learning-projects,2019,1065,Structuring Machine Learning Projects
machine-learning-projects,2020,1361,Structuring Machine Learning Projects
machine-learning-with-python,2018,50,Machine Learning with Python
machine-learning-with-python,2019,586,Machine Learning with Python
machine-learning-with-python,2020,952,Machine Learning with Python
mafash,2015,65,Management of Fashion and Luxury Companies
mafash,2016,97,Management of Fashion and Luxury Companies
mafash,2017,162,Management of Fashion and Luxury Companies
mafash,2018,95,Management of Fashion and Luxury Companies
mafash,2019,112,Management of Fashion and Luxury Companies
mafash,2020,425,Management of Fashion and Luxury Companies
magic-middle-ages,2016,45,Magic in the Middle Ages
magic-middle-ages,2017,84,Magic in the Middle Ages
magic-middle-ages,2018,56,Magic in the Middle Ages
magic-middle-ages,2019,56,Magic in the Middle Ages
magic-middle-ages,2020,138,Magic in the Middle Ages
making-architecture,2016,6,Making Architecture
making-architecture,2017,17,Making Architecture
making-architecture,2018,7,Making Architecture
making-architecture,2019,16,Making Architecture
making-architecture,2020,186,Making Architecture
manage-health-covid-19,2020,1499,Mind Control: Managing Your Mental Health During COVID-19
managing-as-a-coach,2016,47,Managing as a Coach
managing-as-a-coach,2017,39,Managing as a Coach
managing-as-a-coach,2018,53,Managing as a Coach
managing-as-a-coach,2019,49,Managing as a Coach
managing-as-a-coach,2020,94,Managing as a Coach
managing-human-resources,2016,85,Preparing to Manage Human Resources
managing-human-resources,2017,154,Preparing to Manage Human Resources
managing-human-resources,2018,171,Preparing to Manage Human Resources
managing-human-resources,2019,216,Preparing to Manage Human Resources
managing-human-resources,2020,843,Preparing to Manage Human Resources
marketing-digital,2015,128,Marketing in a Digital World
marketing-digital,2016,480,Marketing in a Digital World
marketing-digital,2017,434,Marketing in a Digital World
marketing-digital,2018,289,Marketing in a Digital World
marketing-digital,2019,293,Marketing in a Digital World
marketing-digital,2020,2215,Marketing in a Digital World
marketing-gerencial,2016,19,Marketing Gerencial
marketing-gerencial,2017,78,Marketing Gerencial
marketing-gerencial,2018,162,Marketing Gerencial
marketing-gerencial,2019,133,Marketing Gerencial
marketing-gerencial,2020,351,Marketing Gerencial
mastering-final-cut-pro,2020,37,Mastering Final Cut Pro
mathematical-thinking,2017,187,Introduction to Mathematical Thinking
mathematical-thinking,2018,77,Introduction to Mathematical Thinking
mathematical-thinking,2019,73,Introduction to Mathematical Thinking
mathematical-thinking,2020,107,Introduction to Mathematical Thinking
mathematics-and-python,2016,185,Математика и Python для анализа данных
mathematics-and-python,2017,203,Математика и Python для анализа данных
mathematics-and-python,2018,178,Математика и Python для анализа данных
mathematics-and-python,2019,135,Математика и Python для анализа данных
mathematics-and-python,2020,131,Математика и Python для анализа данных
matlab,2016,186,Introduction to Programming with MATLAB
matlab,2017,351,Introduction to Programming with MATLAB
matlab,2018,234,Introduction to Programming with MATLAB
matlab,2019,337,Introduction to Programming with MATLAB
matlab,2020,2012,Introduction to Programming with MATLAB
mcmc-bayesian-statistics,2017,18,Bayesian Statistics: Techniques and Models
mcmc-bayesian-statistics,2018,21,Bayesian Statistics: Techniques and Models
mcmc-bayesian-statistics,2019,28,Bayesian Statistics: Techniques and Models
mcmc-bayesian-statistics,2020,40,Bayesian Statistics: Techniques and Models
medical-neuroscience,2016,87,Medical Neuroscience
medical-neuroscience,2017,122,Medical Neuroscience
medical-neuroscience,2018,73,Medical Neuroscience
medical-neuroscience,2019,77,Medical Neuroscience
medical-neuroscience,2020,173,Medical Neuroscience
medical-research,2020,267,Understanding Medical Research: Your Facebook Friend is Wrong
memoir-reader-relationship,2019,26,Memoir and Personal Essay: Managing Your Relationship with the Reader
memoir-reader-relationship,2020,32,Memoir and Personal Essay: Managing Your Relationship with the Reader
mental-health,2016,6,The Social Context of Mental Health and Illness
mental-health,2017,15,The Social Context of Mental Health and Illness
mental-health,2018,11,The Social Context of Mental Health and Illness
mental-health,2019,10,The Social Context of Mental Health and Illness
mental-health,2020,41,The Social Context of Mental Health and Illness
microbiome,2015,45,Gut Check: Exploring Your Microbiome
microbiome,2016,69,Gut Check: Exploring Your Microbiome
microbiome,2017,36,Gut Check: Exploring Your Microbiome
microbiome,2018,18,Gut Check: Exploring Your Microbiome
microbiome,2019,25,Gut Check: Exploring Your Microbiome
microbiome,2020,58,Gut Check: Exploring Your Microbiome
microeconomics,2016,33,Microeconomics Principles
microeconomics,2017,74,Microeconomics Principles
microeconomics,2018,46,Microeconomics Principles
microeconomics,2019,65,Microeconomics Principles
microeconomics,2020,157,Microeconomics Principles
mindshift,2017,520,Mindshift: Break Through Obstacles to Learning and Discover Your Hidden Potential
mindshift,2018,257,Mindshift: Break Through Obstacles to Learning and Discover Your Hidden Potential
mindshift,2019,209,Mindshift: Break Through Obstacles to Learning and Discover Your Hidden Potential
mindshift,2020,1741,Mindshift: Break Through Obstacles to Learning and Discover Your Hidden Potential
ml-foundations,2015,266,Machine Learning Foundations: A Case Study Approach
ml-foundations,2016,807,Machine Learning Foundations: A Case Study Approach
ml-foundations,2017,493,Machine Learning Foundations: A Case Study Approach
ml-foundations,2018,304,Machine Learning Foundations: A Case Study Approach
ml-foundations,2019,227,Machine Learning Foundations: A Case Study Approach
ml-foundations,2020,595,Machine Learning Foundations: A Case Study Approach
model-thinking,2015,28,Model Thinking
model-thinking,2016,100,Model Thinking
model-thinking,2017,74,Model Thinking
model-thinking,2018,40,Model Thinking
model-thinking,2019,57,Model Thinking
model-thinking,2020,83,Model Thinking
modern-art-ideas,2015,53,Modern Art & Ideas
modern-art-ideas,2016,90,Modern Art & Ideas
modern-art-ideas,2017,160,Modern Art & Ideas
modern-art-ideas,2018,116,Modern Art & Ideas
modern-art-ideas,2019,157,Modern Art & Ideas
modern-art-ideas,2020,615,Modern Art & Ideas
modern-world,2015,93,"The Modern World, Part One: Global History from 1760 to 1910"
modern-world,2016,96,"The Modern World, Part One: Global History from 1760 to 1910"
modern-world,2017,78,"The Modern World, Part One: Global History from 1760 to 1910"
modern-world,2018,56,"The Modern World, Part One: Global History from 1760 to 1910"
modern-world,2019,39,"The Modern World, Part One: Global History from 1760 to 1910"
modern-world,2020,152,"The Modern World, Part One: Global History from 1760 to 1910"
modern-world-2,2015,36,"The Modern World, Part Two: Global History since 1910"
modern-world-2,2016,72,"The Modern World, Part Two: Global History since 1910"
modern-world-2,2017,60,"The Modern World, Part Two: Global History since 1910"
modern-world-2,2018,27,"The Modern World, Part Two: Global History since 1910"
modern-world-2,2019,31,"The Modern World, Part Two: Global History since 1910"
modern-world-2,2020,64,"The Modern World, Part Two: Global History since 1910"
money-banking,2016,22,Economics of Money and Banking
money-banking,2017,81,Economics of Money and Banking
money-banking,2018,33,Economics of Money and Banking
money-banking,2019,43,Economics of Money and Banking
