Id,course_title,is_paid,price,num_subscribers,level,content_duration,rating,language,category,anio_publicacion,ingreso_por_curso,plataforma
791610,Create a business website with WordPress,Si,50,1624,All,4.0,4.2,English,Development,2016,81200,Udemy
977470,The Complete HMTL5 Course - Go From Beginner To Advanced!,Si,95,2430,All,2.0,4.4,English,Development,2016,230850,Udemy
389018,How to Create a Wordpress Website from Scratch - No Coding,Si,20,7018,All,3.0,4.4,English,Development,2015,140360,Udemy
937206,Learn PHP CodeIgniter Framework with AJAX and Bootstrap,Si,75,1634,All,2.5,3.5,English,Development,2016,122550,Udemy
720144,Basic HTML CSS and Web Design,Si,30,4030,Beginner,9.0,4.2,English,Development,2016,120900,Udemy
481696,Code & Grow Rich:  Earn More As An Entrepreneur Or Developer,Si,200,7211,All,57.0,4.2,English,Development,2016,1442200,Udemy
978850,Learn by Example : ReactJS,Si,50,1496,Beginner,7.5,4.3,English,Development,2016,74800,Udemy
822670,JavaScript - Tricks and Workarounds,Si,100,1410,All,5.0,3.5,English,Development,2016,141000,Udemy
65492,Kids Coding - Beginner HTML,Si,20,6628,Beginner,1.0,4.3,English,Development,2013,132560,Udemy
688968,PHP with PDO - ULTIMATE Crash Course,Si,50,1248,All,1.5,4.6,English,Development,2015,62400,Udemy
495484,JavaScript for beginners with live examples,Si,195,4587,Beginner,4.0,4.4,English,Development,2015,894465,Udemy
398456,Bootstrap 3 Introduction : Create RESPONSIVE Websites Fast,Si,50,2351,All,2.5,4.1,English,Development,2015,117550,Udemy
492818,Professional WordPress Theme Development For 2017,Si,20,3185,All,8.0,3.4,English,Development,2015,63700,Udemy
1055322,Learn Laravel PHP Framework Building Multi User SEO Blog APP,Si,100,557,All,9.5,4.8,English,Development,2017,55700,Udemy
1112604,Javascript Specialist,Si,200,408,Beginner,8.0,4.5,English,Development,2017,81600,Udemy
424864,Write PHP Like a Pro: Build a PHP MVC Framework From Scratch,Si,70,1703,All,3.0,4.6,English,Development,2016,119210,Udemy
516062,JavaScript Intro to learning JavaScript web programming,Si,20,17554,Beginner,1.5,4.4,English,Development,2015,351080,Udemy
92760,Crash Course: Fundamentals Of HTML & CSS From Scratch.,Si,20,7368,Beginner,2.0,4.2,English,Development,2013,147360,Udemy
1064104,"Laravel, the complete guide with real world projects",Si,200,676,All,14.0,4.8,English,Development,2017,135200,Udemy
900434,VueJS V1 Introduction to VueJS JavaScript Framework,Si,200,3632,Beginner,2.0,3.6,English,Development,2016,726400,Udemy
77642,Learn HTML 5 in 1 hour,Si,100,11643,Beginner,1.0,4.1,English,Development,2013,1164300,Udemy
269006,Learn Html5 & CSS3 from scratch,Si,20,13960,All,2.5,3.9,English,Development,2014,279200,Udemy
151956,Responsive Web Design: Made Easy,Si,195,5085,All,6.5,4.1,English,Development,2014,991575,Udemy
452684,jQuery for Beginners - Create Website Animations Easily,Si,100,2971,All,3.0,4.4,English,Development,2015,297100,Udemy
844458,How to Build Chat Bots: From Beginner to Intermediate,Si,140,2814,All,2.0,3.2,English,Development,2016,393960,Udemy
403604,Web Development with BootStrap - 16 Instant Themes Included!,Si,40,1355,All,3.5,3.9,English,Development,2015,54200,Udemy
59014,Coding for Entrepreneurs Basic,No,0,161029,Beginner,3.5,4.5,English,Development,2013,0,Udemy
45941,The CSS and CSS3 Crash Course,Si,150,2051,All,13.0,4.3,English,Development,2013,307650,Udemy
851868,Build a Business or Personal Website Using Wordpress,Si,200,1069,Beginner,4.5,4.6,English,Development,2016,213800,Udemy
814206,Learn By Example: PHP For Dynamic Websites,Si,50,1439,Beginner,13.0,3.8,English,Development,2016,71950,Udemy
590406,Learn ReactJS: Code Like A Facebook Developer,Si,20,1948,Intermediate,5.0,4.0,English,Development,2015,38960,Udemy
680180,Learn to Build Web Apps using D3JS,Si,40,841,All,3.5,3.5,English,Development,2015,33640,Udemy
1056848,Joomla for Beginners - Learn how to build a website with CMS,Si,95,583,Beginner,3.5,4.2,English,Development,2017,55385,Udemy
846412,Learning Drupal 8,Si,50,577,All,9.5,4.7,English,Development,2016,28850,Udemy
336938,Learn How To Build a Web Application Without Coding,No,0,9364,Beginner,0.5333333333333333,4.5,English,Development,2015,0,Udemy
602218,Mastering JavaScript,Si,95,694,Expert,4.0,3.9,English,Development,2015,65930,Udemy
1022682,PHP Laravel 5:Creating a CRUD application,Si,45,511,All,0.55,3.4,English,Development,2016,22995,Udemy
968304,XQUERY :basics for beginners,Si,40,937,All,0.6333333333333333,2.2,English,Development,2016,37480,Udemy
180547,PHP Development with the Laravel Framework,Si,50,1611,All,3.5,4.0,English,Development,2014,80550,Udemy
1178762,WordPress Development - Themes and Plugins Complete Guide,Si,200,103,All,5.5,4.6,English,Development,2017,20600,Udemy
641236,Basic JavaScript: Build 4 Basic JavaScript Projects,Si,40,670,Beginner,4.5,4.4,English,Development,2016,26800,Udemy
130168,HTML and CSS for Beginning Web Developers,Si,100,1606,Beginner,9.0,4.2,English,Development,2013,160600,Udemy
1076424,The Ultimate Guide to the Best WordPress Plugins Part 1,Si,50,122,All,10.5,4.8,English,Development,2017,6100,Udemy
968278,XSLT :basics for beginners,Si,35,877,All,0.5333333333333333,2.5,English,Development,2016,30695,Udemy
1075808,JSON Crash Course for Beginners,Si,45,3323,Beginner,0.6333333333333333,3.7,English,Development,2017,149535,Udemy
560996,You can create Incredible Websites with HTML CSS learn how,Si,100,11892,All,2.5,4.3,English,Development,2015,1189200,Udemy
975906,The Sass Course! Learn Sass for Real-World Websites,Si,95,975,All,3.5,4.0,English,Development,2016,92625,Udemy
951060,Web Design How to Create a Website HTML CSS Bootstrap,Si,75,5263,Beginner,2.0,3.8,English,Development,2016,394725,Udemy
1142202,Master Angular 4 by Example - Build 7 Awesome Apps!,Si,195,596,All,8.0,3.6,English,Development,2017,116220,Udemy
30243,Mastering HTML5 Programming - The Easier Way,Si,75,21653,All,7.0,3.4,English,Development,2013,1623975,Udemy
566910,How to Launch Your Own Website Builder Service,Si,20,9028,Beginner,1.5,4.0,English,Development,2015,180560,Udemy
783158,Getting Started with HTML,Si,40,7375,Beginner,1.5,4.2,English,Development,2016,295000,Udemy
554384,Spring Framework 4 (Java Enterprise JEE) with AngularJS,Si,95,5177,All,13.5,4.2,English,Development,2015,491815,Udemy
1027812,Build A Weather App With Ajax Using Open Weather Map API,Si,20,6548,All,4.0,4.5,English,Development,2016,130960,Udemy
607048,Essentials of JavaScript Practice Coding Exercises Tips,Si,80,28125,Beginner,2.0,4.0,English,Development,2015,2250000,Udemy
704732,Learn and Earn with HTML & CSS,Si,20,9349,All,4.0,4.1,English,Development,2016,186980,Udemy
574876,Get started Creating Websites Everything you need provided,Si,100,14260,Beginner,3.0,4.4,English,Development,2015,1426000,Udemy
803378,JavaScript in Action JavaScript Projects,Si,150,7720,Beginner,1.5,3.8,English,Development,2016,1158000,Udemy
101864,Programming for Entrepreneurs - JavaScript,Si,200,12873,Beginner,2.5,4.1,English,Development,2013,2574600,Udemy
682484,Create a Website from Scratch using HTML CSS step by step,Si,75,12882,Beginner,1.5,4.1,English,Development,2015,966150,Udemy
657734,Complete AJAX Course: Learn AJAX Techniques Using Bootstrap,Si,195,12368,All,3.5,3.2,English,Development,2015,2411760,Udemy
797038,Learn jQuery by Example Course,Si,170,8625,Beginner,5.0,4.4,English,Development,2016,1466250,Udemy
1211800,Wordpress Theme Development for Beginners,Si,20,1052,All,8.0,4.2,English,Development,2017,21040,Udemy
958750,Web Design Creating websites from scratch,Si,75,13920,Beginner,2.0,4.5,English,Development,2016,1044000,Udemy
846832,So you think you know JavaScript?,Si,50,1010,All,6.0,4.6,English,Development,2016,50500,Udemy
943306,Learn Node.js by building Udemy: Stripe + MailChimp + Wistia,Si,110,1425,All,5.5,3.5,English,Development,2016,156750,Udemy
11153,Learn jQuery: An In-depth Course For Beginners,Si,50,7014,All,4.5,4.2,English,Development,2011,350700,Udemy
147908,JavaScript for Beginning Web Developers,Si,75,7785,Beginner,4.5,4.6,English,Development,2014,583875,Udemy
688092,JQuery Create Overlay Popups from scratch using Jquery,Si,50,4407,All,2.5,4.6,English,Development,2015,220350,Udemy
1047968,Vue JS 2: From Beginner to Professional,Si,145,602,All,15.5,4.3,English,Development,2016,87290,Udemy
585496,Ultimate AngularJS: Build a Real-World App from Scratch,Si,100,1712,All,5.5,4.4,English,Development,2016,171200,Udemy
911712,Wordpress Site Migration,Si,20,1894,All,1.5,4.4,English,Development,2016,37880,Udemy
803074,introduction to HTML Course,Si,20,3258,Beginner,2.0,4.2,English,Development,2016,65160,Udemy
200742,Create Single Page Website using Twitter Bootstrap 3,Si,20,7449,Intermediate,1.0,4.1,English,Development,2014,148980,Udemy
1072248,The All-In-One Web Development Course,Si,85,538,All,18.5,4.5,English,Development,2017,45730,Udemy
143028,Code a Responsive Website Using HTML5 and CSS for Beginners,Si,50,1271,Beginner,7.5,4.2,English,Development,2014,63550,Udemy
173888,AngularJS for the Real World - Learn by creating a WebApp,Si,115,1407,All,7.0,4.2,English,Development,2015,161805,Udemy
418386,Create a REAL Social Network like Facebook in PHP + MySQL,Si,45,1002,All,16.5,4.5,English,Development,2016,45090,Udemy
1097778,ASP.NET MVC 5 Project - Facebook Clone,Si,30,210,All,5.0,4.0,English,Development,2017,6300,Udemy
598516,jQuery for Beginners,Si,20,1421,All,4.0,4.0,English,Development,2015,28420,Udemy
516064,Learn Express,Si,25,1309,Intermediate,1.5,4.2,English,Development,2015,32725,Udemy
631754,Zend Framework 2: Learn the PHP framework ZF2 from scratch,Si,40,723,All,6.5,4.2,English,Development,2015,28920,Udemy
857270,Become a HTML and CSS Developer - Build a Responsive Site,No,0,3894,Beginner,2.0,4.1,English,Development,2016,0,Udemy
370752,How to Make a Wordpress Website 2017,No,0,12293,All,3.0,4.0,English,Development,2015,0,Udemy
923146,CSS Specialist: Comprehensive CSS Training,Si,100,487,Beginner,6.0,4.1,English,Development,2016,48700,Udemy
295843,Introduction to Laravel 4,No,0,9110,All,2.5,4.0,English,Development,2014,0,Udemy
997916,Amazon Alexa Development: From Beginner to Intermediate,Si,140,1858,All,2.5,3.8,English,Development,2016,260120,Udemy
856526,The Build a SAAS App with Flask Course,Si,40,2244,All,10.0,4.6,English,Development,2016,89760,Udemy
993146,Learn JSON with JavaScript Objects and APIs in 1 hour,Si,95,3619,Intermediate,1.0,3.8,English,Development,2016,343805,Udemy
63612,1 Hour JavaScript,Si,200,22999,Beginner,1.0,4.4,English,Development,2013,4599800,Udemy
986406,Typescript Masterclass & FREE E-Book,Si,150,1229,All,7.5,4.4,English,Development,2016,184350,Udemy
593544,PHP MVC Framework CodeIgniter Tutorial for Beginners Project,Si,100,3701,All,10.5,4.6,English,Development,2015,370100,Udemy
1128560,JavaScript - Become Higly Paid Front End Developer,Si,105,710,Beginner,3.5,3.7,English,Development,2017,74550,Udemy
242574,Object Oriented Programming (OOP) in PHP - Build An OOP Site,Si,20,6588,All,2.0,4.2,English,Development,2014,131760,Udemy
1109736,Beginners Introduction to Web Development,Si,200,7331,Beginner,1.5,3.9,English,Development,2017,1466200,Udemy
982860,Django + AngularJS for a Powerful Web Application,Si,95,4463,Intermediate,5.5,3.2,English,Development,2016,423985,Udemy
532008,Web Development Essential Skills - Complete HTML and CSS,Si,95,1388,All,7.0,4.1,English,Development,2015,131860,Udemy
595818,Laravel Account Activation Project,Si,50,1147,All,2.5,4.2,English,Development,2016,57350,Udemy
574082,"Web Scraping with Python, Ruby & import. io",Si,75,973,All,4.5,3.7,English,Development,2015,72975,Udemy
770526,Sending email with PHP: from Basic to Advanced,Si,40,379,All,2.0,4.8,English,Development,2016,15160,Udemy
551702,Learn to make websites with Google's Material Design Lite,Si,20,1063,All,5.5,4.0,English,Development,2015,21260,Udemy
631128,Complete Python Web Course: Build 8 Python Web Apps,Si,110,7489,All,16.0,4.6,English,Development,2015,823790,Udemy
246154,Web Design for Beginners: Real World Coding in HTML & CSS,Si,100,9103,All,9.0,4.6,English,Design,2014,910300,Udemy
548278,The Complete Web Development Course -  Build 15 Projects,Si,200,7501,All,76.5,4.5,English,Development,2015,1500200,Udemy
1004134,Angular 2 + Rails 5 Bootcamp,Si,150,1967,Intermediate,9.0,4.4,English,Development,2016,295050,Udemy
1025026,Javascript - From Beginner to Pro-Build real world JS apps,Si,195,28694,Beginner,11.5,4.8,English,Development,2016,5595330,Udemy
1251786,Redux in Angular (2 and 4+),Si,70,909,Intermediate,1.5,4.4,English,Development,2017,63630,Udemy
369662,Running a Web Development Business: The Complete Guide,Si,150,24575,All,19.5,4.8,English,Development,2015,3686250,Udemy
318638,Projects In JavaScript & JQuery,Si,60,9109,All,9.0,4.4,English,Development,2014,546540,Udemy
231176,Learn To Build Beautiful HTML5 And CSS3 Websites In 1 Month,Si,50,18818,All,11.0,4.2,English,Development,2014,940900,Udemy
1115348,"Full stack Universal React with Redux, Node js and MongoDB",Si,195,1121,Intermediate,5.0,3.8,English,Development,2017,218595,Udemy
34882,Creating an MP3 Player with HTML5,Si,20,14551,All,1.5,4.6,English,Development,2013,291020,Udemy
537008,Be a Bootstrap Developer from scratch,Si,100,5800,Beginner,3.5,4.8,English,Development,2015,580000,Udemy
806020,Create Your First Wordpress Site in Under an Hour,Si,20,4867,Beginner,1.0,4.0,English,Development,2016,97340,Udemy
778226,Building HTML5 Canvas projects from scratch,Si,100,8968,Beginner,2.0,3.4,English,Development,2016,896800,Udemy
958132,Learn By Example: jQuery,Si,50,1702,All,7.0,4.8,English,Development,2016,85100,Udemy
584786,JavaScript HTML CSS Project make a Quiz Tutorial,Si,95,7130,All,2.0,4.2,English,Development,2015,677350,Udemy
56259,jQuery UI In Depth,Si,25,1520,All,10.5,4.2,English,Development,2013,38000,Udemy
402508,Codeless Website Development with Adobe Muse,Si,50,461,All,3.5,4.4,English,Development,2015,23050,Udemy
1013380,Learn To Build A Google Map App Using Angular 2,Si,30,116,Beginner,1.0,3.8,English,Development,2016,3480,Udemy
961996,Learn Reactivex From Ground Up,Si,40,207,Intermediate,5.0,4.4,English,Development,2016,8280,Udemy
520870,WordPress Theme Customization 101 (for beginners),Si,40,305,Beginner,2.0,4.0,English,Development,2015,12200,Udemy
592352,Supercharging Development With Atom Text Editor,Si,20,644,All,1.5,4.0,English,Development,2015,12880,Udemy
676554,Master WCF 4.0 From Scratch Using C#,Si,50,415,All,7.0,4.2,English,Development,2015,20750,Udemy
19422,Drupal 7 for Beginners,Si,35,926,All,2.5,4.6,English,Development,2012,32410,Udemy
1053406,Java Web Services Part 2,Si,20,959,Intermediate,3.0,4.6,English,Development,2017,19180,Udemy
580466,Complete PHP Course With Bootstrap3 CMS System & Admin Panel,Si,195,55332,All,20.0,4.6,English,Development,2015,10789740,Udemy
857162,Learn To Create WordPress Themes By Building 10 Projects,Si,60,2273,All,16.5,4.8,English,Development,2016,136380,Udemy
1107524,The Complete NodeJS Course: Build a Full Business Rating App,Si,195,17784,All,12.5,3.2,English,Development,2017,3467880,Udemy
653846,Master the MEAN Stack - Learn By Example,Si,195,25799,Intermediate,4.5,3.7,English,Development,2016,5030805,Udemy
1210652,HTML5 and CSS3: Learn Web Design with HTML + CSS + Bootstrap,Si,200,346,Beginner,8.5,4.5,English,Development,2017,69200,Udemy
306556,Backbone Tutorial: Learn Backbonejs from Scratch,Si,90,4957,All,5.5,4.3,English,Development,2014,446130,Udemy
420652,AngularJS Custom Directives with Dan Wahlin,Si,75,4128,All,6.0,4.3,English,Development,2015,309600,Udemy
866460,Angular 2+ with Typescript - Essential Training,Si,195,29348,Beginner,3.0,4.4,English,Development,2016,5722860,Udemy
949282,Learn Angular 2 from Beginner to Advanced,Si,195,32696,Beginner,10.0,4.4,English,Development,2016,6375720,Udemy
606756,Projects in ExpressJS - Learn ExpressJs building 10 projects,Si,50,1949,All,15.5,4.0,English,Development,2015,97450,Udemy
1013314,PHP For Beginners : Learn PHP From Scratch!,Si,100,1825,All,3.5,4.3,English,Development,2016,182500,Udemy
1035923,ASP.NET MVC 5 Project - CMS and Shopping Cart with Paypal,Si,30,550,All,9.0,5.0,English,Development,2016,16500,Udemy
1035940,Professional RESTful API Design using Python Flask,Si,120,578,Intermediate,4.5,4.5,English,Development,2017,69360,Udemy
30911,HTML5 APIs For JavaScript - A Course For Web Developers ,Si,50,7706,All,5.0,3.8,English,Development,2012,385300,Udemy
1063722,Learn Python Django - A Hands-On Course,Si,50,1339,Beginner,2.0,3.9,English,Development,2017,66950,Udemy
125806,Comprehensive JavaScript Programming,Si,20,6760,All,3.0,4.2,English,Development,2013,135200,Udemy
76052,Try Django 1.9 | Build a Blog and Learn Python's #1 Library,Si,50,7407,All,20.0,4.5,English,Development,2014,370350,Udemy
886614,Accelerated ES6 JavaScript Training,Si,110,5811,Intermediate,6.0,4.6,English,Development,2016,639210,Udemy
1241254,AWS Serverless APIs & Apps - A Complete Introduction,Si,145,2145,All,8.0,4.6,English,Development,2017,311025,Udemy
822444,Python and Django Full Stack Web Developer Bootcamp,Si,200,11832,All,31.5,4.5,English,Development,2017,2366400,Udemy
904462,The Complete Elixir and Phoenix Bootcamp,Si,50,5279,All,14.5,4.4,English,Development,2016,263950,Udemy
1144726,Build a Real-world App with ASP.NET Core and Angular 2 (4+),Si,190,5332,Intermediate,10.5,4.5,English,Development,2017,1013080,Udemy
970600,REST APIs with Flask and Python,Si,110,5151,Intermediate,12.5,4.6,English,Development,2016,566610,Udemy
756150,Angular 4 (formerly Angular 2) - The Complete Guide,Si,190,73783,All,22.0,4.6,English,Development,2016,14018770,Udemy
80940,Build Websites from Scratch with HTML & CSS,Si,145,51257,Beginner,8.0,4.7,English,Development,2013,7432265,Udemy
405282,PHP for Beginners -Become a PHP Master - Project Included,Si,200,28880,All,30.5,4.5,English,Development,2015,5776000,Udemy
519442,The Complete Ruby on Rails Developer Course,Si,195,33677,All,31.5,4.6,English,Development,2015,6567015,Udemy
714724,Docker Technologies for DevOps and Developers,Si,30,19210,All,3.0,4.5,English,Development,2016,576300,Udemy
791414,JavaScript programming: JavaScript for beginners,Si,55,2215,Beginner,5.0,4.6,English,Development,2016,121825,Udemy
661774,JSON in Action: Build JSON-Based Applications,Si,50,1322,All,3.5,4.6,English,Development,2016,66100,Udemy
380582,Learn OAuth 2.0 - Get started as an API Security Expert,Si,95,2185,All,3.5,4.3,English,Development,2015,207575,Udemy
572268,AngularJS For .Net Developers From Scratch,Si,50,2494,Intermediate,4.5,4.7,English,Development,2016,124700,Udemy
704582,"Jekyll: make fast, secure static sites and blogs with Jekyll",Si,45,2091,Beginner,2.5,3.9,English,Development,2016,94095,Udemy
537282,Hosting Django: Amazon Web Services (AWS) Fundamentals,Si,45,2573,All,5.5,3.9,English,Development,2015,115785,Udemy
1204590,Angular Advanced MasterClass & FREE E-Book,Si,150,228,Intermediate,6.5,4.3,English,Development,2017,34200,Udemy
128946,Learn Responsive Web Development from Scratch,No,0,59639,All,4.5,4.4,English,Development,2013,0,Udemy
895040,Build WordPress Plugin to extend Beaver Builder,Si,50,1705,Intermediate,2.0,4.4,English,Development,2016,85250,Udemy
955194,Coding Made Easy: A Beginners Guide To JavaScript,Si,40,1950,Beginner,1.0,3.4,English,Development,2016,78000,Udemy
1000574,The Complete Developers Guide to MongoDB,Si,150,10945,All,13.5,4.4,English,Development,2016,1641750,Udemy
1200530,Electron for Desktop Apps: The Complete Developer's Guide,Si,50,2606,Beginner,8.0,4.4,English,Development,2017,130300,Udemy
995016,Vue JS 2 - The Complete Guide (incl. Vue Router & Vuex),Si,190,17671,All,18.0,4.7,English,Development,2016,3357490,Udemy
1208638,"React JS, Angular & Vue JS - Quickstart & Comparison",Si,160,2273,Beginner,8.0,4.6,English,Development,2017,363680,Udemy
851712,The Complete JavaScript Course: Build a Real-World Project,Si,195,27801,All,17.5,4.7,English,Development,2016,5421195,Udemy
833442,Angular (Angular 2 or 4) & NodeJS - The MEAN Stack Guide,Si,150,17297,All,8.5,4.6,English,Development,2016,2594550,Udemy
719002,Angular 2 with TypeScript for Beginners: The Pragmatic Guide,Si,150,40070,All,9.5,4.6,English,Development,2016,6010500,Udemy
832862,Meteor and React for Realtime Apps,Si,140,6527,All,9.0,4.3,English,Development,2016,913780,Udemy
625204,The Web Developer Bootcamp,Si,200,121584,All,43.0,4.7,English,Development,2015,24316800,Udemy
164554,AngularJS JumpStart with Dan Wahlin,Si,75,17802,All,10.0,4.6,English,Development,2014,1335150,Udemy
764164,The Complete Web Developer Course 2.0,Si,200,114512,All,30.5,4.6,English,Development,2016,22902400,Udemy
446134,Ultimate Web Designer & Developer Course: Build 23 Projects!,Si,200,33788,All,32.5,4.6,English,Development,2015,6757600,Udemy
701634,ExpressJS Fundamentals,No,0,21245,Beginner,1.0,4.4,English,Development,2016,0,Udemy
866696,REST WCF Service in ASP.NET,No,0,7905,All,0.6833333333333333,3.6,English,Development,2016,0,Udemy
720356,Projects in Node.js - Learn by Example,Si,195,869,All,5.0,4.0,English,Development,2016,169455,Udemy
772618,Learn Object Oriented PHP By Building a Complete Website,No,0,36322,All,4.5,4.1,English,Development,2016,0,Udemy
369132,One-stop Ruby on Rails: Build Web Applications from Scratch,Si,145,1628,All,18.5,4.4,English,Development,2015,236060,Udemy
777654,Learn what's new in PHP 7,No,0,12336,Intermediate,3.5,4.8,English,Development,2016,0,Udemy
267286,"Basic Concepts of Web Development, HTTP and Java Servlets",Si,35,2797,Beginner,1.0,4.0,English,Development,2014,97895,Udemy
1093608,The Most Comprehensive Web Development Course,Si,200,333,All,42.0,4.4,English,Development,2017,66600,Udemy
289230,Learn and Understand AngularJS,Si,175,59361,All,7.0,4.5,English,Development,2014,10388175,Udemy
364426,JavaScript: Understanding the Weird Parts,Si,175,79612,All,11.5,4.7,English,Development,2015,13932100,Udemy
1039062,Webpack 2: The Complete Developer's Guide,Si,75,8964,All,5.5,4.6,English,Development,2017,672300,Udemy
437398,Build Responsive Real World Websites with HTML5 and CSS3,Si,195,43977,All,12.0,4.7,English,Development,2015,8575515,Udemy
861624,ES6 Javascript: The Complete Developer's Guide,Si,80,13010,Beginner,6.5,4.6,English,Development,2016,1040800,Udemy
461160,Learn and Understand NodeJS,Si,195,58208,All,13.0,4.6,English,Development,2015,11350560,Udemy
947098,Understanding TypeScript,Si,110,9132,All,7.0,4.7,English,Development,2016,1004520,Udemy
781532,Advanced React and Redux,Si,140,21998,Intermediate,12.0,4.3,English,Development,2016,3079720,Udemy
705264,Modern React with Redux,Si,180,50815,All,26.5,4.6,English,Development,2015,9146700,Udemy
1145430,Angular Styling & Animations (for Angular 2 and Angular 4),Si,120,4138,Intermediate,6.0,4.3,English,Development,2017,496560,Udemy
806922,The Complete ASP.NET MVC 5 Course,Si,190,20652,All,7.5,4.4,English,Development,2016,3923880,Udemy
1109926,GraphQL with React: The Complete Developers Guide,Si,150,6412,Intermediate,13.0,4.4,English,Development,2017,961800,Udemy
1134456,"Create a Simple Photo Gallery with Dropzonejs, Slick and PHP",No,0,2464,All,0.7333333333333333,4.5,English,Development,2017,0,Udemy
56585,Twitter Bootstrap 2 for Beginners,Si,20,2388,Beginner,1.0,3.9,English,Development,2013,47760,Udemy
19260,Create an Engaging Website with Twitter Bootstrap 2.x,Si,20,1463,All,1.0,4.0,English,Development,2012,29260,Udemy
944156,Javascript :basics for beginners,Si,30,1057,Beginner,0.6166666666666667,3.0,English,Development,2016,31710,Udemy
742712,CSS Tutorial For Beginners: Style Your Wordpress Templates,Si,35,1049,Beginner,3.5,4.6,English,Development,2016,36715,Udemy
65355,Web Development: Make A Website That Will Sell For Thousands,Si,50,1116,All,7.5,4.8,English,Development,2013,55800,Udemy
1021594,PHP Zend Framework 2:Creating a CRUD Application,Si,40,802,All,0.6333333333333333,2.5,English,Development,2016,32080,Udemy
548068,JavaScript Fundamentals,No,0,4409,All,5.0,4.5,English,Development,2016,0,Udemy
610202,Wordpress Development : Create a Custom Wordpress Website,Si,120,885,All,1.5,4.3,English,Development,2015,106200,Udemy
856968,How to Make a Wordpress Website 2017,No,0,2437,Beginner,0.5666666666666667,4.2,English,Development,2016,0,Udemy
130694,Web Hosting Fundamentals,Si,20,1867,All,0.6166666666666667,3.5,English,Development,2013,37340,Udemy
1179104,Learning Path: React: Make Stunning React Websites,Si,200,91,Expert,6.5,3.3,English,Development,2017,18200,Udemy
425084,Administering Microsoft SQL Server 2012 Databases - 70-462,Si,60,586,All,5.5,4.4,English,Development,2015,35160,Udemy
1016650,PHP CodeIgniter:CRUD concepts in MVC,Si,40,601,All,0.5833333333333334,3.0,English,Development,2016,24040,Udemy
1152012,Adobe Experience Manager CMS Basics,Si,35,81,Beginner,1.0,3.6,English,Development,2017,2835,Udemy
673196,Introduction to Frontend Web Development For  Beginners,Si,145,1018,Beginner,4.5,4.4,English,Development,2016,147610,Udemy
519952,PHP: Complete Login and Registration System with PHP & MYSQL,Si,200,1448,All,7.5,4.7,English,Development,2015,289600,Udemy
846156,JavaScript Complete Guide to learning JavaScript,Si,200,1296,Beginner,5.5,4.8,English,Development,2016,259200,Udemy
599504,Advanced Scalable Python Web Development Using Flask,Si,120,1299,Intermediate,14.0,3.8,English,Development,2016,155880,Udemy
450068,Build a Photo Blog with Ruby on Rails,Si,20,2281,Intermediate,1.5,4.6,English,Development,2015,45620,Udemy
130064,Practical PHP: Master the Basics and Code Dynamic Websites,No,0,83737,All,6.5,4.5,English,Development,2014,0,Udemy
382786,Sass Workflow,No,0,20890,Beginner,3.0,4.3,English,Development,2015,0,Udemy
94432,Learn PHP Fundamentals From Scratch,No,0,48650,Beginner,2.0,4.1,English,Development,2013,0,Udemy
688872,XML For Absolute Beginners: Learn to create your own tags,Si,75,1945,Beginner,1.0,4.4,English,Development,2015,145875,Udemy
297390,Joomla: Create a Joomla Website This Weekend With NO CODING!,No,0,18496,Beginner,2.0,4.2,English,Development,2014,0,Udemy
988982,Laravel Deployment - Launch your Laravel Application Online,No,0,4905,Intermediate,1.0,3.8,English,Development,2016,0,Udemy
563668,Learn how to create a WordPress theme using Pinegrow,No,0,11812,Intermediate,2.0,4.0,English,Development,2015,0,Udemy
661878,Learn to Build Web Apps using Laravel Framework,Si,30,746,All,6.5,4.3,English,Development,2015,22380,Udemy
1160196,Flexbox: The complete guide,Si,35,189,All,1.0,4.6,English,Development,2017,6615,Udemy
335280,How to Safely Copy and Move Your WordPress Website,Si,60,1419,Intermediate,1.5,4.4,English,Development,2014,85140,Udemy
957362,AngularJs :basics for beginners,Si,45,1237,All,1.0,3.9,English,Development,2016,55665,Udemy
688874,JSON For Beginners: A Very Basic Introduction,Si,65,1703,Beginner,1.0,3.4,English,Development,2016,110695,Udemy
343816,Learn SASS and improve your CSS,Si,55,1849,All,3.0,4.6,English,Development,2014,101695,Udemy
1079624,HTML and CSS for Absolute Beginners,No,0,4410,All,3.0,3.6,English,Development,2017,0,Udemy
746790,"JavaScript, jQuery and Ajax",Si,20,1554,All,4.0,3.8,English,Development,2016,31080,Udemy
1106646,Laravel Blog Development Starter,No,0,4499,All,2.0,4.4,English,Development,2017,0,Udemy
650222,The Complete HTML5 and CSS3 Course - with 8 Websites Design,Si,30,1551,All,7.5,4.0,English,Development,2015,46530,Udemy
784544,HTML Introduction Course: Learn HTML in 2 hours!!!,No,0,7304,All,2.0,4.3,English,Development,2016,0,Udemy
340844,Learn HTML & CSS: How To Start Your Web Development Career,No,0,15462,Beginner,4.5,4.5,English,Development,2015,0,Udemy
1227322,React vs Angular vs Vue.js by Example,No,0,6958,Beginner,3.5,4.7,English,Development,2017,0,Udemy
792703,Create WordPress Plugins,Si,50,964,All,2.5,4.7,English,Development,2016,48200,Udemy
1246622,Build and Deploy a LAMP server on AWS,No,0,3571,Beginner,1.0,4.6,English,Development,2017,0,Udemy
